Operaciones,Longs,Shorts,Ganadoras,Perdedoras,Saldo Final,Rentabilidad (%),RSI_CORTE,ADX_THRESHOLD,DI_PERCENTILE,DI_WINDOW,TP,SL,Win %,ProfitFactor
8,3,5,8,0,318.77,59.38,55,25,0.7,150,6,-12,100.0,8.0
9,4,5,8,1,265.94,32.97,45,22,0.5,150,5,-10,88.89,8.0
9,4,5,8,1,265.94,32.97,45,22,0.6,150,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,45,22,0.6,150,5,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,45,22,0.6,150,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,45,22,0.6,150,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,45,22,0.6,150,4,-8,88.89,8.0
9,3,6,8,1,251.82,25.91,55,22,0.4,50,4,-8,88.89,8.0
9,3,6,8,1,246.34,23.17,55,22,0.4,50,4,-10,88.89,8.0
9,3,6,8,1,240.87,20.43,55,22,0.4,50,4,-12,88.89,8.0
9,3,6,8,1,271.85,35.93,55,22,0.4,50,5,-8,88.89,8.0
9,3,6,8,1,265.94,32.97,55,22,0.4,50,5,-10,88.89,8.0
9,3,6,8,1,260.03,30.02,55,22,0.4,50,5,-12,88.89,8.0
9,4,5,8,1,260.03,30.02,45,22,0.5,150,5,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,45,22,0.5,150,5,-8,88.89,8.0
9,4,5,8,1,280.72,40.36,45,25,0.6,100,5,-5,88.89,8.0
9,4,5,8,1,240.87,20.43,45,22,0.5,150,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,45,22,0.5,150,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,45,22,0.5,150,4,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,45,22,0.5,100,5,-12,88.89,8.0
9,4,5,8,1,265.94,32.97,45,22,0.5,100,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,45,22,0.5,100,5,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,45,22,0.5,100,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,45,22,0.5,100,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,45,22,0.5,100,4,-8,88.89,8.0
9,3,6,8,1,260.03,30.02,45,22,0.5,50,5,-12,88.89,8.0
9,3,6,8,1,265.94,32.97,45,22,0.5,50,5,-10,88.89,8.0
9,3,6,8,1,271.85,35.93,45,22,0.5,50,5,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,45,22,0.6,150,5,-12,88.89,8.0
8,2,6,8,0,253.35,26.68,45,25,0.4,50,3,-5,100.0,8.0
8,2,6,8,0,253.35,26.68,45,25,0.4,50,3,-8,100.0,8.0
8,2,6,8,0,253.35,26.68,45,25,0.4,50,3,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,100,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,100,4,-8,100.0,8.0
9,4,5,8,1,260.03,30.01,45,25,0.6,100,4,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,100,3,-12,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,100,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,100,3,-8,100.0,8.0
9,4,5,8,1,240.69,20.34,45,25,0.6,100,3,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,50,6,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,50,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,50,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,45,25,0.6,50,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,50,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,50,5,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,50,5,-8,100.0,8.0
9,4,5,8,1,280.72,40.36,45,25,0.6,50,5,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,50,4,-12,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,50,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,50,4,-8,100.0,8.0
9,4,5,8,1,260.03,30.01,45,25,0.6,50,4,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,50,3,-12,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,50,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.6,50,3,-8,100.0,8.0
9,4,5,8,1,240.69,20.34,45,25,0.6,50,3,-5,88.89,8.0
9,4,5,8,1,265.94,32.97,50,22,0.5,100,5,-10,88.89,8.0
8,2,6,8,0,253.35,26.68,45,25,0.4,50,3,-12,100.0,8.0
9,3,6,8,1,240.87,20.43,45,22,0.5,50,4,-12,88.89,8.0
9,3,6,8,1,246.34,23.17,45,22,0.5,50,4,-10,88.89,8.0
9,3,6,8,1,251.82,25.91,45,22,0.5,50,4,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,55,22,0.4,150,5,-10,88.89,8.0
9,3,6,8,1,251.82,25.91,55,22,0.5,50,4,-8,88.89,8.0
9,3,6,8,1,246.34,23.17,55,22,0.5,50,4,-10,88.89,8.0
9,3,6,8,1,240.87,20.43,55,22,0.5,50,4,-12,88.89,8.0
9,3,6,8,1,271.85,35.93,55,22,0.5,50,5,-8,88.89,8.0
9,3,6,8,1,265.94,32.97,55,22,0.5,50,5,-10,88.89,8.0
9,3,6,8,1,260.03,30.02,55,22,0.5,50,5,-12,88.89,8.0
9,4,5,8,1,251.82,25.91,55,22,0.5,100,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,55,22,0.5,100,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,55,22,0.5,100,4,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,55,22,0.5,100,5,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,55,22,0.5,100,5,-10,88.89,8.0
9,4,5,8,1,260.03,30.02,55,22,0.5,100,5,-12,88.89,8.0
9,4,5,8,1,251.82,25.91,55,22,0.5,150,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,55,22,0.5,150,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,55,22,0.5,150,4,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,55,22,0.5,150,5,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,55,22,0.5,150,5,-10,88.89,8.0
9,4,5,8,1,260.03,30.02,55,22,0.5,150,5,-12,88.89,8.0
9,4,5,8,1,251.82,25.91,55,22,0.6,150,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,55,22,0.6,150,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,55,22,0.6,150,4,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,55,22,0.6,150,5,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,55,22,0.6,150,5,-10,88.89,8.0
9,4,5,8,1,260.03,30.02,55,22,0.6,150,5,-12,88.89,8.0
8,2,6,8,0,253.35,26.68,55,25,0.4,50,3,-5,100.0,8.0
9,4,5,8,1,260.03,30.02,55,22,0.4,150,5,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,55,22,0.4,150,5,-8,88.89,8.0
9,4,5,8,1,251.82,25.91,55,22,0.4,100,4,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,55,22,0.4,150,4,-12,88.89,8.0
9,4,5,8,1,260.03,30.02,45,22,0.4,150,5,-12,88.89,8.0
9,4,5,8,1,265.94,32.97,45,22,0.4,150,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,45,22,0.4,150,5,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,55,22,0.4,100,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,45,22,0.4,150,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,45,22,0.4,150,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,45,22,0.4,150,4,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,55,22,0.4,100,4,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,55,22,0.4,100,5,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,45,22,0.4,100,5,-12,88.89,8.0
9,4,5,8,1,265.94,32.97,45,22,0.4,100,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,45,22,0.4,100,5,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,55,22,0.4,100,5,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,45,22,0.4,100,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,45,22,0.4,100,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,45,22,0.4,100,4,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,55,22,0.4,100,5,-12,88.89,8.0
9,3,6,8,1,260.03,30.02,45,22,0.4,50,5,-12,88.89,8.0
9,3,6,8,1,265.94,32.97,45,22,0.4,50,5,-10,88.89,8.0
9,3,6,8,1,271.85,35.93,45,22,0.4,50,5,-8,88.89,8.0
9,3,6,8,1,240.87,20.43,45,22,0.4,50,4,-12,88.89,8.0
9,3,6,8,1,246.34,23.17,45,22,0.4,50,4,-10,88.89,8.0
9,3,6,8,1,251.82,25.91,45,22,0.4,50,4,-8,88.89,8.0
9,4,5,8,1,251.82,25.91,55,22,0.4,150,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,55,22,0.4,150,4,-10,88.89,8.0
8,3,5,8,0,273.71,36.86,45,25,0.6,100,4,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,100,5,-8,100.0,8.0
8,2,6,8,0,253.35,26.68,55,25,0.4,50,3,-10,100.0,8.0
8,2,6,8,0,253.35,26.68,50,25,0.4,50,3,-8,100.0,8.0
9,3,6,8,1,240.87,20.43,50,22,0.4,50,4,-12,88.89,8.0
9,3,6,8,1,246.34,23.17,50,22,0.4,50,4,-10,88.89,8.0
9,3,6,8,1,251.82,25.91,50,22,0.4,50,4,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,50,22,0.5,150,5,-10,88.89,8.0
9,4,5,8,1,260.03,30.02,50,22,0.5,150,5,-12,88.89,8.0
9,4,5,8,1,251.82,25.91,50,22,0.6,150,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,50,22,0.6,150,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,50,22,0.6,150,4,-12,88.89,8.0
9,4,5,8,1,271.85,35.93,50,22,0.6,150,5,-8,88.89,8.0
9,4,5,8,1,265.94,32.97,50,22,0.6,150,5,-10,88.89,8.0
9,4,5,8,1,260.03,30.02,50,22,0.6,150,5,-12,88.89,8.0
8,2,6,8,0,253.35,26.68,50,25,0.4,50,3,-5,100.0,8.0
8,2,6,8,0,253.35,26.68,50,25,0.4,50,3,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,100,5,-10,100.0,8.0
8,2,6,8,0,253.35,26.68,50,25,0.4,50,3,-12,100.0,8.0
9,4,5,8,1,240.69,20.34,50,25,0.6,50,3,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,50,3,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,50,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,50,3,-12,100.0,8.0
9,4,5,8,1,260.03,30.01,50,25,0.6,50,4,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,50,4,-8,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,50,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,50,4,-12,100.0,8.0
9,4,5,8,1,280.72,40.36,50,25,0.6,50,5,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,50,5,-8,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,50,5,-10,100.0,8.0
9,4,5,8,1,271.85,35.93,50,22,0.5,150,5,-8,88.89,8.0
9,3,6,8,1,271.85,35.93,50,22,0.4,50,5,-8,88.89,8.0
9,3,6,8,1,265.94,32.97,50,22,0.4,50,5,-10,88.89,8.0
9,3,6,8,1,260.03,30.02,50,22,0.4,50,5,-12,88.89,8.0
9,4,5,8,1,260.03,30.02,50,22,0.5,100,5,-12,88.89,8.0
9,4,5,8,1,240.87,20.43,50,22,0.5,100,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,50,22,0.5,100,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,50,22,0.5,100,4,-8,88.89,8.0
9,3,6,8,1,260.03,30.02,50,22,0.5,50,5,-12,88.89,8.0
9,3,6,8,1,265.94,32.97,50,22,0.5,50,5,-10,88.89,8.0
9,3,6,8,1,271.85,35.93,50,22,0.5,50,5,-8,88.89,8.0
9,3,6,8,1,240.87,20.43,50,22,0.5,50,4,-12,88.89,8.0
9,3,6,8,1,246.34,23.17,50,22,0.5,50,4,-10,88.89,8.0
9,3,6,8,1,251.82,25.91,50,22,0.5,50,4,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,50,22,0.4,150,5,-12,88.89,8.0
9,4,5,8,1,265.94,32.97,50,22,0.4,150,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,50,22,0.4,150,5,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,50,22,0.4,150,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,50,22,0.4,150,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,50,22,0.4,150,4,-8,88.89,8.0
9,4,5,8,1,260.03,30.02,50,22,0.4,100,5,-12,88.89,8.0
9,4,5,8,1,265.94,32.97,50,22,0.4,100,5,-10,88.89,8.0
9,4,5,8,1,271.85,35.93,50,22,0.4,100,5,-8,88.89,8.0
9,4,5,8,1,251.82,25.91,50,22,0.5,150,4,-8,88.89,8.0
9,4,5,8,1,240.87,20.43,50,22,0.4,100,4,-12,88.89,8.0
9,4,5,8,1,246.34,23.17,50,22,0.4,100,4,-10,88.89,8.0
9,4,5,8,1,251.82,25.91,50,22,0.4,100,4,-8,88.89,8.0
9,4,5,8,1,246.34,23.17,50,22,0.5,150,4,-10,88.89,8.0
9,4,5,8,1,240.87,20.43,50,22,0.5,150,4,-12,88.89,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,50,5,-12,100.0,8.0
9,4,5,8,1,302.83,51.42,50,25,0.6,50,6,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,50,6,-8,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.7,150,5,-10,100.0,8.0
9,4,5,8,1,302.83,51.42,50,25,0.7,150,6,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,50,25,0.7,150,6,-8,100.0,8.0
8,3,5,8,0,318.77,59.38,50,25,0.7,150,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,50,25,0.7,150,6,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.7,150,6,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.7,150,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.7,150,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,45,25,0.7,150,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,45,25,0.7,150,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.7,150,5,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,45,25,0.7,150,5,-8,100.0,8.0
9,4,5,8,1,280.72,40.36,45,25,0.7,150,5,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,45,25,0.7,150,4,-12,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.7,150,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,45,25,0.7,150,4,-8,100.0,8.0
9,4,5,8,1,260.03,30.01,45,25,0.7,150,4,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,45,25,0.7,150,3,-12,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.7,150,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,45,25,0.7,150,3,-8,100.0,8.0
9,4,5,8,1,240.69,20.34,45,25,0.7,150,3,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,100,6,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,100,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,45,25,0.6,100,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,45,25,0.6,100,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,45,25,0.6,100,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.7,150,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.7,150,5,-8,100.0,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,50,6,-10,100.0,8.0
9,4,5,8,1,280.72,40.36,50,25,0.7,150,5,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,50,6,-12,100.0,8.0
9,4,5,8,1,240.69,20.34,50,25,0.6,100,3,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,100,3,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,100,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.6,100,3,-12,100.0,8.0
9,4,5,8,1,260.03,30.01,50,25,0.6,100,4,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,100,4,-8,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,100,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.6,100,4,-12,100.0,8.0
9,4,5,8,1,280.72,40.36,50,25,0.6,100,5,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,100,5,-8,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,100,5,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,50,25,0.6,100,5,-12,100.0,8.0
9,4,5,8,1,302.83,51.42,50,25,0.6,100,6,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,100,6,-8,100.0,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,100,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,50,25,0.6,100,6,-12,100.0,8.0
9,4,5,8,1,240.69,20.34,50,25,0.7,150,3,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,50,25,0.7,150,3,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.7,150,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,50,25,0.7,150,3,-12,100.0,8.0
9,4,5,8,1,260.03,30.01,50,25,0.7,150,4,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,50,25,0.7,150,4,-8,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.7,150,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,50,25,0.7,150,4,-12,100.0,8.0
8,2,6,8,0,253.35,26.68,55,25,0.4,50,3,-8,100.0,8.0
9,4,5,8,1,271.85,35.93,50,22,0.5,100,5,-8,88.89,8.0
8,2,6,8,0,253.35,26.68,55,25,0.4,50,3,-12,100.0,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,50,4,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,100,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,100,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,55,25,0.6,100,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,100,5,-12,100.0,8.0
9,4,5,8,1,240.69,20.34,55,25,0.6,50,3,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,50,3,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,50,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,50,3,-12,100.0,8.0
9,4,5,8,1,260.03,30.01,55,25,0.6,50,4,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,50,4,-8,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,100,5,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,50,4,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,100,5,-8,100.0,8.0
9,4,5,8,1,280.72,40.36,55,25,0.6,100,5,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,100,4,-12,100.0,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,100,4,-10,100.0,8.0
8,3,5,8,0,273.71,36.86,55,25,0.6,100,4,-8,100.0,8.0
9,4,5,8,1,260.03,30.01,55,25,0.6,100,4,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,100,3,-12,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,100,3,-10,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.6,100,3,-8,100.0,8.0
9,4,5,8,1,240.69,20.34,55,25,0.6,100,3,-5,88.89,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,50,6,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,50,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,50,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,55,25,0.6,50,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,50,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,50,5,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.6,50,5,-8,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.6,100,6,-12,100.0,8.0
9,4,5,8,1,280.72,40.36,55,25,0.6,50,5,-5,88.89,8.0
8,3,5,8,0,253.35,26.68,55,25,0.7,150,3,-12,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.7,150,6,-10,100.0,8.0
8,3,5,8,0,318.77,59.38,55,25,0.7,150,6,-8,100.0,8.0
9,4,5,8,1,302.83,51.42,55,25,0.7,150,6,-5,88.89,8.0
8,3,5,8,0,295.49,47.75,55,25,0.7,150,5,-12,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.7,150,5,-10,100.0,8.0
8,3,5,8,0,295.49,47.75,55,25,0.7,150,5,-8,100.0,8.0
9,4,5,8,1,280.72,40.36,55,25,0.7,150,5,-5,88.89,8.0
9,4,5,8,1,260.03,30.01,55,25,0.7,150,4,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,55,25,0.7,150,4,-12,100.0,8.0
8,3,5,8,0,273.71,36.86,55,25,0.7,150,4,-10,100.0,8.0
9,4,5,8,1,240.69,20.34,55,25,0.7,150,3,-5,88.89,8.0
8,3,5,8,0,273.71,36.86,55,25,0.7,150,4,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.7,150,3,-8,100.0,8.0
8,3,5,8,0,253.35,26.68,55,25,0.7,150,3,-10,100.0,8.0
17,6,11,15,2,241.3,20.65,45,20,0.4,50,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,45,20,0.4,100,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,50,20,0.4,50,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,55,20,0.4,150,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,50,20,0.4,100,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,55,20,0.4,50,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,55,20,0.4,100,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,50,20,0.4,150,3,-12,88.24,7.5
17,6,11,15,2,241.3,20.65,45,20,0.4,150,3,-12,88.24,7.5
7,2,5,7,0,245.97,22.99,50,25,0.6,150,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.6,150,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.6,150,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.6,150,3,-12,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.5,50,4,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.5,50,6,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,100,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,100,3,-8,100.0,7.0
7,3,4,7,0,245.97,22.99,50,25,0.7,50,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.6,150,3,-8,100.0,7.0
7,3,4,7,0,245.97,22.99,50,25,0.7,50,3,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,50,3,-5,100.0,7.0
7,3,4,7,0,245.97,22.99,50,25,0.7,50,3,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.5,50,5,-10,100.0,7.0
8,3,5,7,1,233.68,16.84,50,25,0.7,100,3,-5,87.5,7.0
7,2,5,7,0,245.97,22.99,50,25,0.7,100,3,-8,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.7,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,50,25,0.7,100,3,-12,100.0,7.0
8,3,5,7,1,250.03,25.01,50,25,0.7,100,4,-5,87.5,7.0
7,2,5,7,0,263.19,31.59,50,25,0.7,100,4,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.7,100,4,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,50,25,0.7,100,4,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.5,50,5,-5,100.0,7.0
8,3,5,7,1,267.35,33.67,50,25,0.7,100,5,-5,87.5,7.0
7,2,5,7,0,281.42,40.71,50,25,0.7,100,5,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.7,100,5,-10,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.5,50,5,-8,100.0,7.0
7,2,5,7,0,281.42,40.71,55,25,0.5,50,5,-12,100.0,7.0
7,3,4,7,0,245.97,22.99,50,25,0.7,50,3,-12,100.0,7.0
8,3,5,7,1,285.69,42.84,50,25,0.7,100,6,-5,87.5,7.0
7,2,5,7,0,300.73,50.36,50,25,0.7,100,6,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.7,100,6,-10,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.5,50,6,-5,100.0,7.0
7,2,5,7,0,300.73,50.36,50,25,0.7,100,6,-12,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.6,150,3,-5,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.5,50,4,-8,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.5,50,6,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.5,50,4,-5,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,50,3,-12,100.0,7.0
7,2,5,7,0,300.73,50.36,55,25,0.5,50,6,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,50,3,-10,100.0,7.0
7,2,5,7,0,263.19,31.59,55,25,0.5,50,4,-12,100.0,7.0
7,2,5,7,0,281.42,40.71,50,25,0.7,100,5,-12,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.7,100,4,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,55,25,0.5,100,3,-10,100.0,7.0
7,2,5,7,0,245.97,22.99,45,25,0.4,150,3,-8,100.0,7.0
7,2,5,7,0,263.19,31.59,45,25,0.5,50,4,-5,100.0,7.0
